USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  40356 23164 ?        Ss   Jan25   0:13 /usr/lib/systemd/systemd --switched-root --system --deserialize=55 rhgb
isaac     175499  0.0  0.2 33974100 87544 ?      Sl   Feb02   0:17 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --enable-crash-reporter=ce3e6b0d-755c-4643-89ac-b9747e961b69,no_channel --user-data-dir=/home/isaac/.var/app/dev.vencord.Vesktop/config/vesktop --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,742856394854256439,10956117406570001008,262144 --enable-features=PdfUseShowSaveFilePicker --disable-features=HardwareMediaKeyHandling,LocalNetworkAccessChecks,MediaSessionService,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --trace-process-track-uuid=3190708989122997041
isaac     175578  0.0  0.0  21004 19468 ?        S    Feb02   0:00 p11-kit-remote --provider p11-kit-trust.so pkcs11:model=p11-kit-trust?write-protected=yes
isaac     175581  0.3  1.9 1490535752 564608 ?   Sl   Feb02  17:18 /app/bin/vesktop/vesktop.bin --type=zygote
isaac     175630  0.0  0.2 50722372 65260 ?      Sl   Feb02   0:01 /proc/self/exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --enable-crash-reporter=ce3e6b0d-755c-4643-89ac-b9747e961b69,no_channel --user-data-dir=/home/isaac/.var/app/dev.vencord.Vesktop/config/vesktop --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,742856394854256439,10956117406570001008,262144 --enable-features=PdfUseShowSaveFilePicker --disable-features=HardwareMediaKeyHandling,LocalNetworkAccessChecks,MediaSessionService,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --trace-process-track-uuid=3190708992871164437
root      178979  0.0  0.0      0     0 ?        I    Feb02   0:00 [kworker/13:1-mm_percpu_wq]
root      190287  0.0  0.0      0     0 ?        I    Feb04   0:00 [kworker/15:0]
root      194895  0.0  0.0      0     0 ?        I    Feb04   0:00 [kworker/1:1-mm_percpu_wq]
root      194896  0.0  0.0      0     0 ?        I    Feb04   0:00 [kworker/3:1-mm_percpu_wq]
root      194897  0.0  0.0      0     0 ?        I    Feb04   0:00 [kworker/5:2-mm_percpu_wq]
root      194899  0.0  0.0      0     0 ?        I    Feb04   0:00 [kworker/7:2-mm_percpu_wq]
root      194900  0.0  0.0      0     0 ?        I    Feb04   0:01 [kworker/8:0-mm_percpu_wq]
root      194901  0.0  0.0      0     0 ?        I    Feb04   0:00 [kworker/9:0-cgroup_release]
root      194905  0.0  0.0      0     0 ?        I    Feb04   0:00 [kworker/14:2-mm_percpu_wq]
root      194906  0.0  0.0      0     0 ?        I    Feb04   0:00 [kworker/15:1-mm_percpu_wq]
sssd      195493  0.0  0.0 247608  8928 ?        Ss   16:22   0:01 /usr/libexec/sssd/sssd_kcm --logger=files
isaac     207408  0.0  0.6 10021464 186576 pts/0 Sl+  16:40   0:03 /home/linuxbrew/.linuxbrew/opt/node/bin/node /home/linuxbrew/.linuxbrew/bin/gemini
isaac     207437  0.1  1.0 27105740 300916 pts/0 Sl+  16:40   0:17 /var/home/linuxbrew/.linuxbrew/Cellar/node/25.3.0/bin/node /home/linuxbrew/.linuxbrew/bin/gemini
isaac     207524  0.0  0.0 550284 13520 ?        Sl   16:40   0:00 /usr/libexec/gvfsd-http --spawner :1.8 /org/gtk/gvfs/exec_spaw/7
root      207624  0.0  0.0      0     0 ?        I    16:40   0:01 [kworker/12:2-mm_percpu_wq]
isaac     208207  0.0  0.0   3748  2192 ?        S    16:41   0:00 bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --seccomp 382 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 381
isaac     208209  0.0  0.0   3748  1420 ?        S    16:41   0:00 bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --seccomp 382 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 381
isaac     208210  0.0  0.0 144132  9184 ?        Sl   16:41   0:00 /usr/libexec/glycin-loaders/2+/glycin-image-rs --dbus-fd 381
isaac     210830  0.0  0.0  47676  8924 ?        Ss   16:50   0:00 /usr/libexec/bluetooth/obexd
isaac     214030  0.2  0.5 2803960 161084 ?      Sl   17:00   0:41 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44906 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {8e94fb19-53f6-4ae3-815c-04abd287d2c9} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 66 tab
isaac     215861  0.0  0.0   3748  2388 ?        S    17:01   0:00 /usr/bin/bwrap --args 38 -- gearlever
isaac     215874  0.0  0.0   3748  2248 ?        S    17:01   0:00 /usr/bin/bwrap --args 38 -- /usr/bin/xdg-dbus-proxy --args=40
isaac     215875  0.0  0.0 457200  6276 ?        Sl   17:01   0:00 /usr/bin/xdg-dbus-proxy --args=40
isaac     215878  0.0  0.0   3840  1680 ?        S    17:01   0:00 /usr/bin/bwrap --args 38 -- gearlever
isaac     215879  0.0  0.4 1429852 130232 ?      Sl   17:01   0:00 /usr/bin/python3 /app/bin/gearlever
isaac     222794  0.1  0.9 2899464 290576 ?      Sl   17:24   0:22 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44906 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {76873f75-8025-4ff8-ba57-a81f97944ddc} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 70 tab
isaac     229678  1.5  1.0 1461924272 309864 ?   SLl  17:49   2:55 /home/isaac/Downloads/Antigravity/antigravity
isaac     229681  0.0  0.1 34319372 58532 ?      S    17:49   0:00 /var/home/isaac/Downloads/Antigravity/antigravity --type=zygote --no-zygote-sandbox
isaac     229682  0.0  0.1 34319360 58880 ?      S    17:49   0:00 /var/home/isaac/Downloads/Antigravity/antigravity --type=zygote
isaac     229684  0.0  0.0 34319384 14332 ?      S    17:49   0:00 /var/home/isaac/Downloads/Antigravity/antigravity --type=zygote
isaac     229706  0.0  0.0 33567812 4180 ?       Sl   17:49   0:00 /var/home/isaac/Downloads/Antigravity/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/isaac/.config/Antigravity/Crashpad --annotation=_companyName=Google --annotation=_productName=Antigravity --annotation=_version=1.107.0 --annotation=lsb-release=Bazzite --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=39.2.3 --initial-client-fd=46 --shared-client-connection
isaac     229729  2.6  1.0 34834688 295592 ?     Sl   17:49   4:52 /var/home/isaac/Downloads/Antigravity/antigravity --type=zygote --no-zygote-sandbox
isaac     229737  0.0  0.3 34222272 92028 ?      Sl   17:49   0:10 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=229706 --enable-crash-reporter=03a32d0e-ccca-4bc0-b050-8a22cca3d7f6,no_channel --user-data-dir=/home/isaac/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,15489894109807979504,5296956039812407920,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
isaac     229791  7.6  2.2 1461983240 661164 ?   Rl   17:49  14:08 /var/home/isaac/Downloads/Antigravity/antigravity --type=zygote
isaac     229809  0.0  0.5 1460157440 161936 ?   Sl   17:49   0:01 /var/home/isaac/Downloads/Antigravity/antigravity --type=zygote
isaac     229937  0.0  0.6 1461576044 177400 ?   Sl   17:49   0:08 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=229706 --enable-crash-reporter=03a32d0e-ccca-4bc0-b050-8a22cca3d7f6,no_channel --user-data-dir=/home/isaac/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,15489894109807979504,5296956039812407920,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708991934122588
isaac     230010  0.2  0.4 1461603760 132168 ?   Sl   17:49   0:31 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=229706 --enable-crash-reporter=03a32d0e-ccca-4bc0-b050-8a22cca3d7f6,no_channel --user-data-dir=/home/isaac/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,15489894109807979504,5296956039812407920,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708994745248135
isaac     230308  0.0  0.2 34184540 71100 ?      Sl   17:49   0:00 /proc/self/exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=229706 --enable-crash-reporter=03a32d0e-ccca-4bc0-b050-8a22cca3d7f6,no_channel --user-data-dir=/home/isaac/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,15489894109807979504,5296956039812407920,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708995682289984
root      230483  0.0  0.0      0     0 ?        I    17:50   0:00 [kworker/13:0-events]
root      230633  0.0  0.0      0     0 ?        I    17:50   0:00 [kworker/5:0-cgroup_free]
isaac     230959  0.0  0.0   3748  2328 ?        S    17:51   0:00 /usr/bin/bwrap --args 38 -- missioncenter
isaac     230973  0.0  0.0   3748  2356 ?        S    17:51   0:00 /usr/bin/bwrap --args 38 -- /usr/bin/xdg-dbus-proxy --args=40
isaac     230974  0.0  0.0 457200  6264 ?        Sl   17:51   0:00 /usr/bin/xdg-dbus-proxy --args=40
isaac     230977  0.0  0.0   3840  1708 ?        S    17:51   0:00 /usr/bin/bwrap --args 38 -- missioncenter
isaac     230978  5.1  0.5 3003900 173552 ?      Sl   17:51   9:29 missioncenter
isaac     231023  0.0  0.0   3196  2140 ?        S    17:51   0:02 /app/bin/missioncenter-spawner -v --env=LD_PRELOAD= --env=MC_MAGPIE_HW_DB=/var/lib/flatpak/app/io.missioncenter.MissionCenter/x86_64/stable/e255c6b35baf8a70bc69b7518535e0adaaf88cd1c2962782d495a8ed2708ef3c/files/share/missioncenter/hw.db --env=RUST_LOG= /var/lib/flatpak/app/io.missioncenter.MissionCenter/x86_64/stable/e255c6b35baf8a70bc69b7518535e0adaaf88cd1c2962782d495a8ed2708ef3c/files/bin/missioncenter-magpie-glibc --addr ipc:///home/isaac/.var/app/io.missioncenter.MissionCenter/data/magpie.ipc
isaac     231024  0.0  0.0 166976  5984 ?        Sl   17:51   0:00 /usr/bin/flatpak-spawn --watch-bus --host -v --env=LD_PRELOAD= --env=MC_MAGPIE_HW_DB=/var/lib/flatpak/app/io.missioncenter.MissionCenter/x86_64/stable/e255c6b35baf8a70bc69b7518535e0adaaf88cd1c2962782d495a8ed2708ef3c/files/share/missioncenter/hw.db --env=RUST_LOG= /var/lib/flatpak/app/io.missioncenter.MissionCenter/x86_64/stable/e255c6b35baf8a70bc69b7518535e0adaaf88cd1c2962782d495a8ed2708ef3c/files/bin/missioncenter-magpie-glibc --addr ipc:///home/isaac/.var/app/io.missioncenter.MissionCenter/data/magpie.ipc
isaac     231028 11.5  0.3 1924752 113836 ?      Ssl  17:51  21:04 /var/lib/flatpak/app/io.missioncenter.MissionCenter/x86_64/stable/e255c6b35baf8a70bc69b7518535e0adaaf88cd1c2962782d495a8ed2708ef3c/files/bin/missioncenter-magpie-glibc --addr ipc:///home/isaac/.var/app/io.missioncenter.MissionCenter/data/magpie.ipc
isaac     238684  0.0  0.4 1461603648 124680 ?   Sl   18:21   0:09 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=229706 --enable-crash-reporter=03a32d0e-ccca-4bc0-b050-8a22cca3d7f6,no_channel --user-data-dir=/home/isaac/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,15489894109807979504,5296956039812407920,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709002241582927
isaac     238851  0.0  0.0 234240  6592 pts/2    Ss+  18:21   0:00 /usr/bin/bash --init-file /var/home/isaac/Downloads/Antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
isaac     239553  1.4  1.0 1461574444 314700 ?   Sl   18:22   2:13 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=229706 --enable-crash-reporter=03a32d0e-ccca-4bc0-b050-8a22cca3d7f6,no_channel --user-data-dir=/home/isaac/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,15489894109807979504,5296956039812407920,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709011612001417
isaac     239573  0.0  0.3 1459542208 92076 ?    Sl   18:22   0:00 /var/home/isaac/Downloads/Antigravity/antigravity /var/home/isaac/Downloads/Antigravity/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=239553
isaac     239713  0.0  0.0 234240  6680 pts/3    Ss   18:22   0:00 /usr/bin/bash --init-file /var/home/isaac/Downloads/Antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
isaac     239718  1.2  0.9 4926344 267732 ?      Sl   18:22   1:50 /var/home/isaac/Downloads/Antigravity/resources/app/extensions/antigravity/bin/language_server_linux_x64 --enable_lsp --extension_server_port 44059 --csrf_token 9adf30e3-ab94-4243-9581-c3d2935ce7a0 --random_port --workspace_id file_home_isaac_Downloads_Lets_20make_20a_20simple_20android_20game --cloud_code_endpoint https://daily-cloudcode-pa.googleapis.com --app_data_dir antigravity --parent_pipe_path /tmp/server_2f549a6455ed52e8
isaac     239964  0.9  0.5 1460188992 157356 ?   Sl   18:22   1:22 /var/home/isaac/Downloads/Antigravity/antigravity --type=zygote
isaac     241014  0.0  0.3 1459542208 98568 ?    Sl   18:26   0:00 /var/home/isaac/Downloads/Antigravity/antigravity /var/home/isaac/Downloads/Antigravity/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=239553
isaac     242431  0.0  0.2 1018628 71408 ?       Sl   18:29   0:00 /home/isaac/.cache/ms-playwright-go/1.50.1/node /home/isaac/.cache/ms-playwright-go/1.50.1/package/cli.js run-driver
root      242437  0.0  0.0      0     0 ?        I    18:29   0:03 [kworker/10:1-mm_percpu_wq]
isaac     245732  0.0  0.4 1955468 122640 ?      Ssl  18:37   0:05 /usr/bin/gnome-control-center --gapplication-service
root      247296  0.0  0.0      0     0 ?        I    18:42   0:00 [kworker/11:2-events]
root      250010  0.0  0.0      0     0 ?        I    18:49   0:00 [kworker/6:0-mm_percpu_wq]
isaac     250079  0.1  1.0 2920052 304760 ?      Sl   18:49   0:10 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44906 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {ea864c46-bcfd-47ff-92e2-198e3ac74929} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 74 tab
root      251250  0.1  0.0      0     0 ?        I    18:53   0:09 [kworker/u64:3-btrfs-endio-write]
isaac     258696  0.0  0.3 2609116 109880 ?      Sl   19:22   0:01 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44906 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {ce5155b3-4d77-43e1-b6cc-e9606bc7f8a8} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 75 tab
root      260506  0.1  0.0      0     0 ?        I    19:29   0:06 [kworker/u64:6-btrfs-endio-write]
isaac     260783  0.4  0.9 3011580 287800 ?      Sl   19:30   0:20 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44905 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {d21558ab-1bca-41a7-a78f-959258043222} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 78 tab
root      264951  0.0  0.0      0     0 ?        S    19:46   0:00 [irq/113-pciehp]
root      265058  0.0  0.0      0     0 ?        S    19:47   0:00 [scsi_eh_1]
root      265059  0.0  0.0      0     0 ?        I<   19:47   0:00 [kworker/R-scsi_tmf_1]
root      265060  0.1  0.0      0     0 ?        S    19:47   0:07 [usb-storage]
root      265070  0.0  0.0      0     0 ?        S    19:47   0:00 [scsi_eh_2]
root      265071  0.0  0.0      0     0 ?        I<   19:47   0:00 [kworker/R-scsi_tmf_2]
root      265072  0.0  0.0      0     0 ?        S    19:47   0:00 [usb-storage]
root      265084  0.0  0.0      0     0 ?        I    19:47   0:00 [kworker/14:0]
isaac     265952  0.3  0.9 2917588 282432 ?      Sl   19:50   0:11 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44906 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {8bf94a2a-a82a-4d1d-9845-d0e7d14db3ac} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 80 tab
isaac     266019  0.1  0.8 2863212 251804 ?      Sl   19:50   0:04 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44906 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {a089fdc9-07a3-4844-8be1-6003f637734b} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 81 tab
isaac     266997  0.0  0.5 2711776 161568 ?      Sl   19:53   0:01 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44906 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {986c08c5-7ee1-4a67-83c1-9a5178dbdf9d} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 82 tab
root      267431  0.0  0.0      0     0 ?        I<   19:54   0:00 [kworker/u65:4-ttm]
root      269655  0.1  0.0      0     0 ?        I    20:00   0:03 [kworker/u64:11-btrfs-endio-write]
root      272613  0.0  0.0      0     0 ?        I    20:09   0:00 [kworker/6:2]
root      274386  0.2  0.0      0     0 ?        I    20:16   0:05 [kworker/u64:4-vcn_dec_0]
root      276298  0.0  0.0      0     0 ?        I    20:22   0:00 [kworker/0:0-events]
root      276984  0.1  0.0      0     0 ?        I    20:24   0:03 [kworker/u64:1-dm_vblank_control_workqueue]
root      277516  0.0  0.0      0     0 ?        I<   20:26   0:00 [kworker/u65:13-ttm]
isaac     277621  1.0  0.7 2787972 230048 ?      Sl   20:27   0:16 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44905 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {4177ecd8-e309-405b-894f-47fa3a2ae579} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 84 tab
isaac     277781  0.2  0.9 2870236 273096 ?      Sl   20:27   0:03 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44905 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {aa682dce-3432-4647-8c43-4c363d6e2306} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 87 tab
root      278310  0.0  0.0      0     0 ?        I    20:28   0:00 [kworker/12:1-mm_percpu_wq]
root      278473  0.1  0.0      0     0 ?        I    20:29   0:01 [kworker/u64:8-btrfs-endio-write]
root      278992  0.0  0.0      0     0 ?        I    20:31   0:00 [kworker/0:2-events]
isaac     279605  0.0  0.3 2603804 99696 ?       Sl   20:32   0:01 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44905 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {bfbeceb3-5684-4573-83c8-fba5eae365c1} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 88 tab
isaac     279676  7.3  2.1 3243408 628908 ?      Sl   20:32   1:37 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44905 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {54a1e273-a119-45cd-aeeb-1edf2746ba94} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 89 tab
isaac     279731  0.0  0.2 2583268 74252 ?       Sl   20:32   0:00 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44905 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {a5973f3e-14c9-402e-a272-d3718e8368ff} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 90 tab
isaac     279800  0.0  0.2 2583268 74256 ?       Sl   20:32   0:00 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44905 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {13033d44-655f-4c82-88ab-9a7f3739164d} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 91 tab
